 00114, 1843.00, 1866.00, 1862.00,2300-SURP-CLAWBACK            ,2280-READ-ZTUD-ARRAY          
 00115, 1868.00, 1888.00, 1874.00,2950-SURPC-CLAWBACK           ,X4450-GET-CRTABLE-TYPE        
 00116, 1868.00, 1888.00, 1877.00,2950-SURPC-CLAWBACK           ,2900-SURRF-CLAWBACK           
 00117, 1868.00, 1888.00, 1882.00,2950-SURPC-CLAWBACK           ,2270-READ-ZTUD-TOPUP          
 00118, 1868.00, 1888.00, 1883.00,2950-SURPC-CLAWBACK           ,2280-READ-ZTUD-ARRAY          
 00119, 1890.00, 1900.00, 1896.00,2500-SURSP-CLAWBACK           ,2550-READ-ACMV-SINGLE-PREM    
 00120, 1902.00, 1928.00, 1913.00,2600-SURGG-CLAWBACK           ,2550-READ-ACMV-SINGLE-PREM    
 00121, 1902.00, 1928.00, 1915.00,2600-SURGG-CLAWBACK           ,2257-READ-ZTUD-REGP           
 00122, 1902.00, 1928.00, 1919.00,2600-SURGG-CLAWBACK           ,X4400-GET-TU-COVR             
 00123, 1902.00, 1928.00, 1921.00,2600-SURGG-CLAWBACK           ,X4800-READ-ZCOVCRT            
 00124, 1902.00, 1928.00, 1923.00,2600-SURGG-CLAWBACK           ,2270-READ-ZTUD-TOPUP          
 00125, 1902.00, 1928.00, 1924.00,2600-SURGG-CLAWBACK           ,2280-READ-ZTUD-ARRAY          
 00126, 1930.00, 2021.00, 1947.00,2550-READ-ACMV-SINGLE-PREM    ,X1150-ACMVBK3-IO              
 00127, 1930.00, 2021.00, 1952.00,2550-READ-ACMV-SINGLE-PREM    ,X2200-READ-PTRNREV            
 00128, 1930.00, 2021.00, 2012.00,2550-READ-ACMV-SINGLE-PREM    ,X3000-READ-ZCLBCOV            
 00129, 1930.00, 2021.00, 2013.00,2550-READ-ACMV-SINGLE-PREM    ,X3100-FIND-CLAWB-REMN-REGP    
 00130, 1930.00, 2021.00, 2015.00,2550-READ-ACMV-SINGLE-PREM    ,X1900-WRITE-ZCLB              
 00131, 1930.00, 2021.00, 2017.00,2550-READ-ACMV-SINGLE-PREM    ,X1400-WRITE-LIFA-REGP         
 00132, 1930.00, 2021.00, 2018.00,2550-READ-ACMV-SINGLE-PREM    ,X2110-SP-ACCOUNTINGS          
 00133, 2023.00, 2043.00, 2029.00,2700-CFIGG-CLAWBACK           ,2550-READ-ACMV-SINGLE-PREM    
 00134, 2023.00, 2043.00, 2030.00,2700-CFIGG-CLAWBACK           ,2257-READ-ZTUD-REGP           
 00135, 2023.00, 2043.00, 2034.00,2700-CFIGG-CLAWBACK           ,X4400-GET-TU-COVR             
 00136, 2023.00, 2043.00, 2036.00,2700-CFIGG-CLAWBACK           ,X4800-READ-ZCOVCRT            
 00137, 2023.00, 2043.00, 2038.00,2700-CFIGG-CLAWBACK           ,2270-READ-ZTUD-TOPUP          
 00138, 2023.00, 2043.00, 2039.00,2700-CFIGG-CLAWBACK           ,2280-READ-ZTUD-ARRAY          
 00139, 2045.00, 2061.00, 2056.00,2800-DECRESE-PREM-CLAWBACK    ,2850-FIND-INITIAL             
 00140, 2045.00, 2061.00, 2057.00,2800-DECRESE-PREM-CLAWBACK    ,2860-FIND-PAID-PREM           
 00141, 2063.00, 2104.00, 2080.00,2850-FIND-INITIAL             ,X3600-COVRAFI-IO              
 00142, 2063.00, 2104.00, 2095.00,2850-FIND-INITIAL             ,X3700-CHDRAFI-IO              
 00143, 2106.00, 2170.00, 2117.00,2860-FIND-PAID-PREM           ,2865-READ-ACMV-DECREASE       
 00144, 2106.00, 2170.00, 2129.00,2860-FIND-PAID-PREM           ,2861-FIRST-YEAR-CLAWB         
 00145, 2106.00, 2170.00, 2131.00,2860-FIND-PAID-PREM           ,2862-NEXT-YEAR-CLAWB          
 00146, 2106.00, 2170.00, 2148.00,2860-FIND-PAID-PREM           ,2868-CALC-COMM                
 00147, 2106.00, 2170.00, 2150.00,2860-FIND-PAID-PREM           ,2869-CALC-OVRCOM              
 00148, 2106.00, 2170.00, 2157.00,2860-FIND-PAID-PREM           ,X3000-READ-ZCLBCOV            
 00149, 2106.00, 2170.00, 2158.00,2860-FIND-PAID-PREM           ,X3100-FIND-CLAWB-REMN-REGP    
 00150, 2106.00, 2170.00, 2163.00,2860-FIND-PAID-PREM           ,X1900-WRITE-ZCLB              
